f_hz,pitch_deg,airspeed,mean_Fx,mean_Fz,mean_Pin,mean_sep_ratio,abs_Fx,Fz_target,abs_Fz_err,score,csv
3.0,10.0,7.0,-0.34677639939202026,6.124411717617181,23.32070054172973,0.057579949731979434,0.34677639939202026,6.376500000000001,0.2520882823828199,0.5988646817748402,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p000_pitch10p000_U7p000/windtunnel_v50.csv
3.2,10.0,7.0,-0.3017130815394862,5.891808609157372,25.654491697385545,0.06383805945326061,0.3017130815394862,6.376500000000001,0.48469139084262913,0.7864044723821153,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p200_pitch10p000_U7p000/windtunnel_v50.csv
3.2,11.0,7.0,-0.4803957163136545,6.462166802992653,25.386236359966077,0.06972075522525356,0.4803957163136545,6.376500000000001,0.08566680299265172,0.5660625193063062,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p200_pitch11p000_U7p000/windtunnel_v50.csv
3.4000000000000004,10.0,7.0,-0.32506017185288755,6.32737925928281,29.762403688438244,0.07960622433095674,0.32506017185288755,6.376500000000001,0.04912074071719097,0.3741809125700785,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p400_pitch10p000_U7p000/windtunnel_v50.csv
3.6000000000000005,10.0,7.0,-0.23698376122247666,5.832276170431699,32.70065977236175,0.08580168640403384,0.23698376122247666,6.376500000000001,0.5442238295683017,0.7812075907907784,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p600_pitch10p000_U7p000/windtunnel_v50.csv
3.6000000000000005,11.0,7.0,-0.418822261283178,6.407082788226252,32.44227881794932,0.09127281869103991,0.418822261283178,6.376500000000001,0.030582788226251267,0.4494050495094293,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p600_pitch11p000_U7p000/windtunnel_v50.csv
3.8000000000000007,10.0,7.0,-0.2938769066857956,6.2266363750731,37.019408814033554,0.10036322998409378,0.2938769066857956,6.376500000000001,0.1498636249269012,0.4437405316126968,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch10p000_U7p000/windtunnel_v50.csv
3.8000000000000007,11.0,7.0,-0.48456469192563345,6.798690125532834,36.83154278225217,0.1061839926439835,0.48456469192563345,6.376500000000001,0.42219012553283264,0.9067548174584661,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f3p800_pitch11p000_U7p000/windtunnel_v50.csv
4.000000000000001,10.0,7.0,-0.2532956540771214,6.1468456841709695,40.36427094642707,0.10763320752122034,0.2532956540771214,6.376500000000001,0.2296543158290314,0.4829499699061528,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f4p000_pitch10p000_U7p000/windtunnel_v50.csv
4.000000000000001,11.0,7.0,-0.44399908939395866,6.725043930439962,40.16955470939266,0.11320058987446745,0.44399908939395866,6.376500000000001,0.3485439304399609,0.7925430198339196,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f4p000_pitch11p000_U7p000/windtunnel_v50.csv
4.000000000000001,12.0,6.0,-0.46966113215448435,5.436439220492186,35.70796462688165,0.16328352550044647,0.46966113215448435,6.376500000000001,0.9400607795078146,1.409721911662299,outputs_DeLaurier/trim_scan_sep_on_twist_on_near_stall_20/f4p000_pitch12p000_U6p000/windtunnel_v50.csv
